Topic,Sentiment,TweetId,TweetDate,TweetText
google,0,1.26E+17,Wed Oct 19 03:11:49 +0000 2011,Motorola Droid Razr vs. Samsung Galaxy Nexus (chart) - CNET (blog) http://t.co/oRkTnT7R #nexus #one #google
google,0,1.26E+17,Wed Oct 19 03:11:41 +0000 2011,"""#Google, Samsung unveil Ice Cream Sandwich-powered #Galaxy #Nexus"" - http://t.co/r8f0jmGY"
google,0,1.26E+17,Wed Oct 19 03:11:37 +0000 2011,#Microsoft's Ballmer: We’re beating #Google in the #cloud http://t.co/XIq3v54f
google,0,1.26E+17,Wed Oct 19 03:11:29 +0000 2011,Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU
google,0,1.26E+17,Wed Oct 19 03:10:13 +0000 2011,#Google officially announces Ice Cream Sandwich http://t.co/8U9XMNz9 #smartphones #tablets #news #android
google,0,1.26E+17,Wed Oct 19 03:10:09 +0000 2011,20% searches on  #Google  are related to location. 33% mobile search queries have local intent.
google,0,1.26E+17,Wed Oct 19 03:09:56 +0000 2011,"RT @ChWilhelm: #Google Wallet adds #coupons, rewards, and more #retail partners http://t.co/1s3wWs54 #li"
google,0,1.26E+17,Wed Oct 19 03:09:33 +0000 2011,@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!
google,0,1.26E+17,Wed Oct 19 03:09:22 +0000 2011,#Google announces #Android #Beam for sharing between Android Phones. Based on NFC technology. http://t.co/bc7yhhR4
google,0,1.26E+17,Wed Oct 19 03:09:10 +0000 2011,How to Create your own Google Maps http://t.co/yyNzSP8J #google #maps
google,0,1.26E+17,Wed Oct 19 03:08:53 +0000 2011,"Sucks that I just threw down $3 for a panorama app when #ICS will have it as standard. Oh #Google, you pleasant bastards, you!"
google,0,1.26E+17,Wed Oct 19 03:08:31 +0000 2011,It Is Indeed #Apple & #Google vs #TheOldWay!
google,0,1.26E+17,Wed Oct 19 03:07:48 +0000 2011,@Ayy_Queen #google it lol espn too
google,0,1.26E+17,Wed Oct 19 03:07:39 +0000 2011,The better question is if (and when) current devices will get the update.  #Android #Google #IceCreamSandwich
google,0,1.26E+17,Wed Oct 19 03:07:28 +0000 2011,I just noticed that #google+ has introduced real time search.
google,0,1.26E+17,Wed Oct 19 03:07:01 +0000 2011,$6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/PM6wxvQb (via @nicolaziady) #hcsmeu #epharma
google,0,1.26E+17,Wed Oct 19 03:06:19 +0000 2011,Just Been To The Future And Back lol... Just Watch Something Happening Tomorrow Morning! #Google #Android
google,0,1.26E+17,Wed Oct 19 03:06:09 +0000 2011,"Thank you for the laughs #Google, ""tapping my peepz"", white suit, face unlock fail, using an LED screen for a video cast. Love it anyway &lt;3"
google,0,1.26E+17,Wed Oct 19 03:05:58 +0000 2011,The Great Tech War Of 2012 - http://t.co/OY8PuVhP #Apple #Facebook #Google #Amazon
google,0,1.26E+17,Wed Oct 19 03:05:51 +0000 2011,"Does Ice Cream Sandwich have a ""private browsing mode"" for, you know, ""me time?"" #google #android"
google,0,1.26E+17,Wed Oct 19 03:05:35 +0000 2011,Soooooo @VerizonWireless... All eyes on you! When can we order? #Nexus #Samsung #Google #ICS
google,0,1.26E+17,Wed Oct 19 03:05:16 +0000 2011,"Android Beam, panorama, Gmail offline, lockscreen, contacts, facial recognition unlock... #IceCreamSandwich #NexusPrime #Google"
google,0,1.26E+17,Wed Oct 19 03:04:45 +0000 2011,Looking at some of the new features of #ICS it looks like #Google got some inspiration from #CyanogenMod.
google,0,1.26E+17,Wed Oct 19 03:04:43 +0000 2011,All the info on Ice Cream Sandwich here : http://t.co/f0rNfGPA @twandroid #google #nexusprime #ics #android
google,0,1.26E+17,Wed Oct 19 03:04:29 +0000 2011,WebGL infinite bookcase UI http://t.co/bvu1qtkT #google
google,0,1.26E+17,Wed Oct 19 03:04:09 +0000 2011,RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/puMwmM9m
google,0,1.26E+17,Wed Oct 19 03:04:03 +0000 2011,RT @pretty_browniee: #oomf gone get it next week i promise! Man you better #Google tht!!!
google,0,1.26E+17,Wed Oct 19 03:03:11 +0000 2011,@AndroidPolice Duly noted -- I hope AOSP is updated with ICS 4.0. #Android #Google
google,0,1.26E+17,Wed Oct 19 03:03:09 +0000 2011,is #google the next innovators ?
google,0,1.26E+17,Wed Oct 19 03:03:07 +0000 2011,On Google+ then go here http://t.co/hhAmwm8K #GPlus #Googleplus #Google #teamfollowback #socialnetwork
google,0,1.26E+17,Wed Oct 19 03:03:07 +0000 2011,#Android #Google Android 4.0 Platform and Updated SDK Tools http://t.co/0jRKtQ2S #DhilipSiva
google,0,1.26E+17,Wed Oct 19 03:02:24 +0000 2011,Recent study of #Google CTR reveals that top three positions #in #GoogleSearch receive 35% of traffic. @Econsultancy http://t.co/Z2bh6oH1
google,0,1.26E+17,Wed Oct 19 03:02:19 +0000 2011,"#Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] http://t.co/kj2y69HM"
google,0,1.26E+17,Wed Oct 19 03:02:15 +0000 2011,RT @charlieroffe: Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ
google,0,1.26E+17,Wed Oct 19 03:02:14 +0000 2011,"Amazes me, I set up a #GMail address and have yet to use it even once and it's getting a ton of spam #Google"
google,0,1.26E+17,Wed Oct 19 03:02:12 +0000 2011,"Haven't even freshened up, due to #Google's #IceCreamSandwichEvent. #OffToShower now."
google,0,1.26E+17,Wed Oct 19 03:02:10 +0000 2011,"The Ice Cream Sandwich presentation was very buggy, however 4.0 looks much more promising than expected.  #Android #GalaxyNexus #Google"
google,0,1.26E+17,Wed Oct 19 03:02:02 +0000 2011,Recent study of #Google CTR reveals that top three positions in #GoogleSearch receive 35% of traffic.... http://t.co/IHts3PyW
google,0,1.26E+17,Wed Oct 19 03:01:49 +0000 2011,"Hey, #google!  You lied.  #android 4.0 platform is not up as a link yet.  But I found it. http://t.co/v5WG698V #ics #sdk"
google,0,1.26E+17,Wed Oct 19 03:01:41 +0000 2011,"#google #yahoo #bing Ballmer on Bing, Xbox, Apple...oh, and Yahoo, too http://t.co/CfHu4jBP #seo #serps"
google,0,1.26E+17,Wed Oct 19 03:01:37 +0000 2011,So is the #galaxynexus coming to @sprint any info @android #google #android
google,0,1.26E+17,Wed Oct 19 03:01:33 +0000 2011,#Google Google Event: Vorstellung des Samsung Galaxy Nexus (Caschys Blog): o3:30 klingelte mein Wecker. Googles ... http://t.co/QnVDVcMX
google,0,1.26E+17,Wed Oct 19 03:00:59 +0000 2011,That was good but when is it coming out? What carriers? What pricepoints? #android #google
google,0,1.26E+17,Wed Oct 19 03:00:52 +0000 2011,Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ
google,0,1.26E+17,Wed Oct 19 03:00:42 +0000 2011,@YoungBasedSonic #Google
google,0,1.26E+17,Wed Oct 19 03:00:28 +0000 2011,"RT @tiffanyk: [#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co ..."
google,0,1.26E+17,Wed Oct 19 03:00:23 +0000 2011,#ai #google #ai #samsung
google,0,1.26E+17,Wed Oct 19 03:00:17 +0000 2011,"What? No ""one more thing!"" ? #Samsung #Google #Nexus"
google,0,1.26E+17,Wed Oct 19 03:00:07 +0000 2011,For all the bookworms out there! http://t.co/Mx2bMy3o #Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries #technews
google,0,1.26E+17,Wed Oct 19 03:00:02 +0000 2011,"Can Bill Gross Take On #Facebook, #Twitter & #Google+ With Chime.in? - Forbes http://t.co/pG5uHrmI #socialmedia"
google,0,1.26E+17,Wed Oct 19 03:00:02 +0000 2011,RT @NeowinFeed: Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin
google,0,1.26E+17,Wed Oct 19 02:59:58 +0000 2011,Just wonder how much time it will take throw an update of #android ICS on Nexus S !!! Please #google make it quick this time
google,0,1.26E+17,Wed Oct 19 02:59:53 +0000 2011,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/a0wncHmI
google,0,1.26E+17,Wed Oct 19 02:59:52 +0000 2011,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin
google,0,1.26E+17,Wed Oct 19 02:59:50 +0000 2011,How much house can i afford #Google
google,0,1.26E+17,Wed Oct 19 02:59:49 +0000 2011,#google #icecreamsandwich event featured #minecraft
google,0,1.26E+17,Wed Oct 19 02:59:42 +0000 2011,#Android Ice Cream Sandwich #Gmail reminds me a lot of #iOS mail app #CopyAndPaste #Google
google,0,1.26E+17,Wed Oct 19 02:59:21 +0000 2011,"Samsung Galaxy Nexus Official, Launches Worldwide November - http://t.co/UX1CiB6A #galaxynexus #samsung #google #ics"
google,0,1.26E+17,Wed Oct 19 02:58:50 +0000 2011,@eboyee S tim da http://t.co/hX21e1JK daje Server Error :)  #Google #IceCreamSandwich
google,0,1.26E+17,Wed Oct 19 02:58:42 +0000 2011,Engadget following #android #galaxy #nexus event #google #samsung #ICS http://t.co/vZx25ht8
google,0,1.26E+17,Wed Oct 19 02:58:24 +0000 2011,RT: Collobrate and present. New version of Google presentations. http://t.co/xmF34T27 VIA @googledownunder #google #googlepresentations
google,0,1.26E+17,Wed Oct 19 02:58:15 +0000 2011,"Sdk available now, so you can develop apps for the phone and tablets right now. #Android4.0 #Google"
google,0,1.26E+17,Wed Oct 19 02:58:11 +0000 2011,Great hardware and great new version of Android. I want it now. API is available now at least. #Google #Android #ICS #Development
google,0,1.26E+17,Wed Oct 19 02:58:03 +0000 2011,@notch Minecraft Mobile was just mentioned by #Google while they were demoing ICS on the Nexus Prime!
google,0,1.26E+17,Wed Oct 19 02:57:22 +0000 2011,#Google unveils Android 4.0 ‘Ice Cream Sandwich’ http://t.co/dciffpI1 via @BGR
google,0,1.26E+17,Wed Oct 19 02:57:18 +0000 2011,"Hey #google ,when unveiling a new product,use a backdrop w/ lots of spatial-temporal high resolution activity. Video codecs will love it. ;)"
google,0,1.26E+17,Wed Oct 19 02:57:11 +0000 2011,"Android beam, share any piece of information.from.one Android device to another by simply touching the devices.  #Android4.0 #Google"
google,0,1.26E+17,Wed Oct 19 02:56:28 +0000 2011,New Galaxy Nexus: App Improvements -  Beam - sharing using NFC #nexus #samsung #google #android bit.ly/nEJbyE
google,0,1.26E+17,Wed Oct 19 02:55:58 +0000 2011,"@jcmwright we are a going over to #Google right now, and we are in Maryland (#MICA). Catch up with us this week sometime #edu11"
google,0,1.26E+17,Wed Oct 19 02:55:52 +0000 2011,"Mashable! - Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] #google #android #ice http://t.co/jtE7VuDK"
google,0,1.26E+17,Wed Oct 19 02:55:36 +0000 2011,The new #google phone. Yoooo http://t.co/sr4sCat7
google,0,1.26E+17,Wed Oct 19 02:55:24 +0000 2011,"New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE"
google,0,1.26E+17,Wed Oct 19 02:55:02 +0000 2011,RT @jcmwright: Would love to hear from other small colleges who went #Google recently. Particularly interested in the learning tech prep ...
google,0,1.26E+17,Wed Oct 19 02:55:01 +0000 2011,Many new features for Android. #NexusPrime #Google
google,0,1.26E+17,Wed Oct 19 02:54:48 +0000 2011,#Samsung and #Google's Ice Cream Sandwich event #liveblog! http://t.co/iG3Gi4qd #android #icecreamsandwich
google,0,1.26E+17,Wed Oct 19 02:54:00 +0000 2011,"Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS"
google,0,1.26E+17,Wed Oct 19 02:53:47 +0000 2011,New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE
google,0,1.26E+17,Wed Oct 19 02:52:12 +0000 2011,RT @thedroidguy: #Google announces dates for 2012 IO http://t.co/90xoKyQN
google,0,1.26E+17,Wed Oct 19 02:52:11 +0000 2011,#Android #Google Google officially announces Ice Cream Sandwich http://t.co/Ij292Ye3 #DhilipSiva
google,0,1.26E+17,Wed Oct 19 02:52:10 +0000 2011,"#Android #Google Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/NLdTU5oY #DhilipSiva"
google,0,1.26E+17,Wed Oct 19 02:52:02 +0000 2011,#Google's open source search to end: http://t.co/h8PYttyr
google,0,1.26E+17,Wed Oct 19 02:51:50 +0000 2011,Google officially announces Ice Cream Sandwich http://t.co/u702sosO  #android #google
google,0,1.26E+17,Wed Oct 19 02:51:49 +0000 2011,"Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/SzchgKIf  #android #google"
google,0,1.26E+17,Wed Oct 19 02:51:38 +0000 2011,Hugo is buddies with 50 Cent? #google #android
google,0,1.26E+17,Wed Oct 19 02:51:15 +0000 2011,New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE
google,0,1.26E+17,Wed Oct 19 02:50:07 +0000 2011,@5in_n_the_Air #GOOGLE time kml
google,0,1.26E+17,Wed Oct 19 02:50:04 +0000 2011,#Google announces dates for 2012 IO http://t.co/90xoKyQN
google,0,1.26E+17,Wed Oct 19 02:49:56 +0000 2011,I'm thinking about Google http://t.co/ACjRL4FO @GetGlue #Google
google,0,1.26E+17,Wed Oct 19 02:49:40 +0000 2011,"Samsung Galaxy Nexus announced, full specs available  http://t.co/VNGazg48  #samsung #galaxy #nexus #google #android #ics #thetechcheck"
google,0,1.26E+17,Wed Oct 19 02:49:38 +0000 2011,"Samsung Galaxy Nexus announced, full specs available  http://t.co/0Nd3LiwV  #samsung #galaxy #nexus #google #android #ics #thetechcheck"
google,0,1.26E+17,Wed Oct 19 02:49:32 +0000 2011,"#google #galaxy #nexus, I WANT A PHONE PLEASE TALK ABOUT OTHER FEATURES NOW THE CAMERA IS ONLY ONE PART!"
google,0,1.26E+17,Wed Oct 19 02:49:28 +0000 2011,Funny how #samsung didn't have the #facebook app on their #galaxynexus demo but instead had #google+ LOOL.
google,0,1.26E+17,Wed Oct 19 02:49:09 +0000 2011,On Google+ then go here http://t.co/86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork
google,0,1.26E+17,Wed Oct 19 02:49:03 +0000 2011,New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE
google,0,1.26E+17,Wed Oct 19 02:48:48 +0000 2011,Video of livestream of the Google/Samsung announcement froze. Damn my slow internet connection. #Google #Samsung
google,0,1.26E+17,Wed Oct 19 02:48:39 +0000 2011,"1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS"
google,0,1.26E+17,Wed Oct 19 02:48:01 +0000 2011,The new panorama feature in #Android Ice Cream Sandwich is pretty cool. Saw a glitch in the live presentation though. #Google
google,0,1.26E+17,Wed Oct 19 02:47:53 +0000 2011,Built in panorama in camera app #Android 4.0 #ICS #Google
google,0,1.26E+17,Wed Oct 19 02:47:40 +0000 2011,"Google, Samsung unveil Galaxy Nexus phone running Android 4.0 http://t.co/C4elM79o"" via:@appleinsider #tech #google #Dubai #beirut"
google,0,1.26E+17,Wed Oct 19 02:47:27 +0000 2011,"Panorama

#icecreamsandwich #googland #google #android #ics"
google,0,1.26E+17,Wed Oct 19 02:47:07 +0000 2011,No face tagging in the new #Android gallery? #Google
google,0,1.26E+17,Wed Oct 19 02:47:03 +0000 2011,did he just say hipster filters? #google #android
google,0,1.26E+17,Wed Oct 19 02:46:58 +0000 2011,"how come when #google talks about their #android camera app it's boring, but when #apple does it's ZOMG!!!1"
google,0,1.26E+17,Wed Oct 19 02:46:14 +0000 2011,"Ballmer: 70% Of The Time, #Google & #Bing Are The Same, So Try Bing! by @dannysullivan http://t.co/9eudwSAD"
google,0,1.26E+17,Wed Oct 19 02:46:05 +0000 2011,#Google WebGL Bookcase: Google WebGL Bookcase. Google developed a WebGL app that shows a 3D model of a bookcase ... http://t.co/y8HC6kzB
google,0,1.26E+17,Wed Oct 19 02:45:37 +0000 2011,Tap to focus and face recognition #ics #galaxynexus #google
google,0,1.26E+17,Wed Oct 19 02:45:17 +0000 2011,"[#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co/CzMfvnLQ #irony"
google,0,1.26E+17,Wed Oct 19 02:45:13 +0000 2011,http://t.co/18xg3ivo! #Google’s Ice Cream Sandwich Official http://t.co/7h5YdQCN #android #icecreamsandwich
google,0,1.26E+17,Wed Oct 19 02:44:58 +0000 2011,Watching ice cream sandwich. So far it only melted when attempting facial recognition during unlock :) YouTube.com/android #Samsung #google
google,0,1.26E+17,Wed Oct 19 02:44:46 +0000 2011,#SamsungGalaxyNexus #google #android #IceCreamSandwich. New browser http://t.co/Zx6pIo6f
google,0,1.26E+17,Wed Oct 19 02:44:41 +0000 2011,now watching live stream of  #Google new mobile #Nexus
google,0,1.26E+17,Wed Oct 19 02:43:57 +0000 2011,Damn group meeting disturbin me from watchin the #google event
google,0,1.26E+17,Wed Oct 19 02:43:38 +0000 2011,New tools giving the user the ability to restrict mobile data usage. #Google #Android #ICS
google,0,1.26E+17,Wed Oct 19 02:43:22 +0000 2011,Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon
google,0,1.26E+17,Wed Oct 19 02:43:17 +0000 2011,#Google releases an Infinite Digital Bookcase RT @VentureBeat http://t.co/YWtVgwJY by @MeghanKel
google,0,1.26E+17,Wed Oct 19 02:42:27 +0000 2011,#SamsungGalaxyNexus #google #android #Face Unlock.Ice Cream Sandwich literally knows your face. http://t.co/vUyxwrxW
google,0,1.26E+17,Wed Oct 19 02:40:45 +0000 2011,"#Android Ice Cream Sandwich features face-recognition to unlock your phone, no more entering a pin or password #fb #google"
google,0,1.26E+17,Wed Oct 19 02:40:43 +0000 2011,"Email with 2 line preview, offline search of any amount of emails you want. #Android4.0 #Google"
google,0,1.26E+17,Wed Oct 19 02:40:27 +0000 2011,"Can search the last 30 days of Gmail, whether connected or not. #Google #Android #ICS"
google,0,1.26E+17,Wed Oct 19 02:40:17 +0000 2011,"Ha! The demo fail is still resonating.. Kinda funny, but on a global scale. Cool feature, though! #android #google #galaxynexus"
google,0,1.26E+17,Wed Oct 19 02:40:13 +0000 2011,Are these guests on Samsung and Google event mostly Chinese? Wow! They're boring. #Google #Samsung
google,0,1.26E+17,Wed Oct 19 02:40:03 +0000 2011,"#ICS show-off froze my browser. Well, time for sleep I guess. #Android #Google #Samsung"
google,0,1.26E+17,Wed Oct 19 02:39:14 +0000 2011,RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/BfFAEApW by @MeghanKel
google,0,1.26E+17,Wed Oct 19 02:38:56 +0000 2011,RT @adamdince: #Google might reverse its new data encryption policy if big brands threaten to cut their PPC spend. @Google biting the ha ...
google,0,1.26E+17,Wed Oct 19 02:38:34 +0000 2011,#Google thinks your digital books belong on a digital bookcase - a #WebGL #Chrome experiment http://t.co/2LqpqF6F
google,0,1.26E+17,Wed Oct 19 02:37:45 +0000 2011,Demo crime for #google dude in white suit. Face recognition for unlocking doesn't work if you wear make up apparently :-)
google,0,1.26E+17,Wed Oct 19 02:37:15 +0000 2011,But does request desktop site work with hulu?!?!? #ICS #Google
google,0,1.26E+17,Wed Oct 19 02:36:56 +0000 2011,#SamsungGalaxyNexus #google #android #IceCreamSandwich http://t.co/z2uzAnHD
google,0,1.26E+17,Wed Oct 19 02:36:51 +0000 2011,"Addicted to this new game #tripletown on #Google+,"
google,0,1.26E+17,Wed Oct 19 02:36:48 +0000 2011,RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/DNwy6mqx by @MeghanKel
google,0,1.26E+17,Wed Oct 19 02:36:17 +0000 2011,#SamsungGalaxyNexus #google #android #IceCreamSandwich http://t.co/6YidLr0N
google,0,1.26E+17,Wed Oct 19 02:35:34 +0000 2011,The lock screen now has facial recognition capability! #Google #Android #ICS
google,0,1.26E+17,Wed Oct 19 02:34:38 +0000 2011,"here comes facial recognition!  Face unlock 
#icecreamsandwich #googland #google #android #ics"
google,0,1.26E+17,Wed Oct 19 02:34:30 +0000 2011,#Google and #Samsung Reveals Galaxy Nexus Phone http://t.co/REnJ0C0Z #mobile #software #android #mobiledevice
google,0,1.26E+17,Wed Oct 19 02:33:33 +0000 2011,#Google Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries http://t.co/MyLzFMRq
google,0,1.26E+17,Wed Oct 19 02:33:19 +0000 2011,#Measure your #Marketing.Get the FREE Analytics Campaign Tagger sheet for #Google #Analytics now! http://t.co/8WC3Y5kK
google,0,1.26E+17,Wed Oct 19 02:31:58 +0000 2011,#Samsung and #Google introduce #GALAXY #Nexus http://t.co/2rvF0tZp via @androidcentral #Android
google,0,1.26E+17,Wed Oct 19 02:31:51 +0000 2011,"""Kanye West has added you to his circles."" yeah, right. #galaxynexus #google #ics"
google,0,1.26E+17,Wed Oct 19 02:29:29 +0000 2011,Launching November in Japan #SamsungGalaxyNexus #google #android
google,0,1.26E+17,Wed Oct 19 02:25:57 +0000 2011,#SamsungGalaxyNexus #google #android http://t.co/GIhTHeIJ
google,0,1.26E+17,Wed Oct 19 02:25:49 +0000 2011,#google +1 Stickers came with this month's Adsense cheque . http://t.co/AOFYoJmE
google,0,1.26E+17,Wed Oct 19 02:25:15 +0000 2011,#Android #Google Samsung Galaxy Nexus Gallery http://t.co/wUnmSQL6 #DhilipSiva
google,0,1.26E+17,Wed Oct 19 02:25:14 +0000 2011,#Android #Google Samsung and Google introduce GALAXY Nexus http://t.co/KkuepMVW #DhilipSiva
microsoft,0,1.27E+17,Wed Oct 19 23:57:30 +0000 2011,"My last day of #Microsoft #SharePoint training: 10175A/Microsoft SharePoint 2010, Application Development - http://t.co/pKMBGsNr"
microsoft,0,1.27E+17,Wed Oct 19 23:54:37 +0000 2011,"Following dear #Microsoft CEO's logic, 550,000 #Android devices activated each day NEED to belong to computer scientists. I am enlightened!!"
microsoft,0,1.27E+17,Wed Oct 19 23:54:11 +0000 2011,#EEDAR report: half of HD console owners buying #DLC http://t.co/5tO4bS31 #business #microsoft #pc #playstation
microsoft,0,1.27E+17,Wed Oct 19 23:42:10 +0000 2011,Congrats to #Microsoft's Monica Diaz for being part of @HispanicBizMag 100 Most Influential Hispanics! http://t.co/qj9QDBhA
microsoft,0,1.27E+17,Wed Oct 19 23:41:39 +0000 2011,Windows Phone Mango Update Released to 'Nearly Everyone' http://t.co/SX1NQJJ1 #microsoft #Technology
microsoft,0,1.27E+17,Wed Oct 19 23:40:34 +0000 2011,"RT @WinBetaDotOrg: Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta"
microsoft,0,1.27E+17,Wed Oct 19 23:40:27 +0000 2011,#Microsoft We support you. Retweet if u support us or want to.
microsoft,0,1.27E+17,Wed Oct 19 23:38:42 +0000 2011,@MSPartners can join: Small Business Specialist Community (SBCS) http://t.co/IlQPKEz0! #Microsoft #MPN
microsoft,0,1.27E+17,Wed Oct 19 23:35:47 +0000 2011,RT @SAPWorkSmarter: Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. h ...
microsoft,0,1.27E+17,Wed Oct 19 23:35:07 +0000 2011,"#Microsoft CEO Steve #Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/7TEtDPP9"
microsoft,0,1.27E+17,Wed Oct 19 23:34:48 +0000 2011,"RT @KumarSachi: Another Gem from #Microsoft - Curate your personal history with  ""Project Greenwich"".  Available later this month. http: ..."
microsoft,0,1.27E+17,Wed Oct 19 23:32:56 +0000 2011,"RT @NeowinFeed: Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin"
microsoft,0,1.27E+17,Wed Oct 19 23:31:07 +0000 2011,#microsoft @diggita Microsoft - Macro in Word 2007 (gerardopaolillo) http://t.co/O3M07opC
microsoft,0,1.27E+17,Wed Oct 19 23:30:14 +0000 2011,"#Microsoft CEO Steve Ballmer on Not Buying Yahoo: “Sometimes, You’re Lucky” &lt;http://t.co/rcml9XQR&gt;"
microsoft,0,1.27E+17,Wed Oct 19 23:24:20 +0000 2011,#Microsoft: #Mango Now Available to Nearly Everyone - http://t.co/vQkJ84AC #windowsphone #wp7
microsoft,0,1.27E+17,Wed Oct 19 23:22:27 +0000 2011,"If #Microsoft earnings disappoint, blame consumer PC sales -  http://t.co/edXe0xBd via @cnet"
microsoft,0,1.27E+17,Wed Oct 19 23:22:05 +0000 2011,Microsoft bitchslaps VMware in new paper - #Microsoft calls out #VMware for bogus benchmark numbers - http://t.co/dBsMa1Pb
microsoft,0,1.27E+17,Wed Oct 19 23:16:30 +0000 2011,Bill Gates to testify in Novel v. #Microsoft antitrust laws#UI t http://t.co/H0GscVZR
microsoft,0,1.27E+17,Wed Oct 19 23:16:29 +0000 2011,"If #Microsoft earnings disappoint, blame consumer PC sales http://t.co/xEKwTlUg"
microsoft,0,1.27E+17,Wed Oct 19 23:11:17 +0000 2011,"RT @MSAnyWhere: Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/Fpv2yDof #microsoft"
microsoft,0,1.27E+17,Wed Oct 19 23:10:22 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone: Microsoft has said th... http://t.co/uEpATRzx"
microsoft,0,1.27E+17,Wed Oct 19 23:10:22 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/GbKV9pbQ #microsoft"
microsoft,0,1.27E+17,Wed Oct 19 23:10:21 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/S54leHKi"
microsoft,0,1.27E+17,Wed Oct 19 23:10:16 +0000 2011,Should you upgrade to #Microsoft Office 2010. http://t.co/gYGuYr64 #tech #Office2010
microsoft,0,1.27E+17,Wed Oct 19 23:09:45 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/vyNtU8xW"
microsoft,0,1.27E+17,Wed Oct 19 23:09:44 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin"
microsoft,0,1.27E+17,Wed Oct 19 23:09:44 +0000 2011,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/e4LLmmyg"
microsoft,0,1.27E+17,Wed Oct 19 23:08:38 +0000 2011,#Microsoft #Cloud GSA Loses $2.5 Billion Cloud Contract Fight: Google recently dropped a case against the D... http://t.co/cObJRw66 #TCN
microsoft,0,1.27E+17,Wed Oct 19 23:03:24 +0000 2011,"""@MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/k1kDqz04"
microsoft,0,1.27E+17,Wed Oct 19 23:01:59 +0000 2011,"Love the template name #Microsoft... Everyone that does #SharePoint, go to your site's /_layouts/xsl/internal.xsl for a laugh."
microsoft,0,1.27E+17,Wed Oct 19 23:01:04 +0000 2011,"#Microsoft ’s new “great to be a family” #adverts begin to air, including #Office2010 #Windows7 and #WP7.
http://t.co/L5J2UEEQ
@winrumors"
microsoft,0,1.27E+17,Wed Oct 19 23:01:01 +0000 2011,Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/8THqSRBd via @calumo
